text,label
"nationalist china hyperkinetic syndrome, cancel WHEAT dedication - USDA Prc has bestow ninety, 000 t of U. S. pale yellow to its purchase for obstetrical delivery in the 1987 / 88 time of year and invalidate 30, 000 metric ton of wheat purchases for speech in the 1986 / eighty seven time of year, the U. Siemens. Agriculture Department said. According to the department ' s Export Sale Theme covering transactions in the calendar week end February 26, China has salient pale yellow commitments for the 1986 / eighty seven time of year of 30, 000 tonnes and 420, 000 t for delivery in the 1987 / 88 time of year. The wheat time of year begins June 1. China has total edible corn commitments for 1986 / 87 of one, 011, two hundred tonnes and soja dedication of 157, five hundred tonnes. The season for corn and soybean began Sept i.",1
"kingdom of morocco TENDERS THURSDAY FOR PL 480 WHEAT Al magrib will tenderise Thursday for long hundred, 000 to 210, 000 tonnes of U. S. straw, tinny miscellany preferred, for May and June despatch under PL 480, private exportation sources state. The tender will lie of three passel of up to 70, 000 tonnes each for load Crataegus laevigata 1 - 30, Crataegus oxycantha ten - June 10, and May twenty five - June xxv, they tell.",1
"HONDURAS AUTHORIZED TO bargain PL 480 commodity Honduras has been authorized to bribe about seventy five, 000 tonnes of Uranium. S. wheat, about fifteen, 000 t of Uranium. S. corn whiskey, and about 6, 000 t of U. Due south. tallow under an existing PL 480 arrangement, the Uracil. S. Agriculture Section enunciate. The section said it english hawthorn corrupt the pale yellow, valued at eighter. 5 mln dlrs, the edible corn, value at one. quintuplet mln, and the tallow, evaluate at ii. zero mln dlrs, between Marchland 24 and August 31, 1987, and ship it from Uracil. Atomic number 16. larboard and / or Canadian transshipment compass point by this Sep xxx. The leverage authorization cover the entire quantity provided under the agreement, subscribe March xi.",1
"man food grain patronage retrieval MAY BE UNDERWAY Humanity grain trade could be turning the niche and heading toward convalescence in the 1986 - eighty seven time of year, a Cargill, Iraqi national congress. psychoanalyst say. Spell in the Mar issue of the Cargill Bulletin, David Carl rogers of Cargill ' s Trade good Marketing Sectionalization cited a gradual acclivity in world wheat berry trade in late month, with a tiresome rise in wheat prices after late historical lows. He enjoin the straw trade, because wheat can be develop in many nations, is a good barometer of earthly concern caryopsis deal and could lead to more bodily process in other metric grain marketplace. Rogers say that with world caryopsis prices at their lowest horizontal surface in over a quarter of a century in real term, need has begin to rise while grow nation are re - examine their expensive terms - support policies and reducing planted akko.",1
"BONUS WHEAT FLOUR FOR NORTH YEMEN - - USDA The Commodity Credit Tummy, CCC, has take on an exportation incentive offer to cover the sales agreement of xxxvii, 000 long tons of straw flour to North Republic of yemen, the U. Sec. Agriculture Section said. The wheat four is for shipment Borderland - May and the bonus awarded was 119. 05 dlrs per tonnes and will be pay in the form of commodity from the CCC stock taking. The bonus was award to the Pillsbury Troupe. The wheat berry flour purchases complete the Exportation Sweetening Political platform enterprisingness announced in Apr, 1986, it said.",1
"agriculture REPORTS 350, 000 t corn whisky TO UNKNOWN The U. Siemens. Usda Section read individual U. S. exporters reported sales of 350, 000 t of corn for delivery to obscure goal during the 1986 / eighty seven marketing time of year. The marketing yr for corn start out Sept unity. This is the 2nd day running that exporters have reported corn sale to strange address. Yesterday, they reported sale of 150, 000 tonnes to unknown.",1
"ok WEEKLY craw report card The Oklahoma weekly USDA harvest report said inhuman conditions slowed crop development and caused some oxen deaths. Wheat growing was halted by cold weather, and rain early in the week prevented fertilizer lotion and pot spraying. Athletic field in the dame rebecca west were short of atomic number 7, and moderate insect action was noted in the southwesterly region. Wheat precondition was snitch 15 pct fair, 84 per centum good and i pct excellent. Row craw bodily process was very deadening amid blotto conditions. Topsoil wet was rated 30 pct adequate and lxx pct surplusage, and undersoil wet was rated 100 pct adequate. Only two daylight were suitable for fieldwork.",1
"LYNG TO MEET WITH exporter, EEP LIKELY TOPIC Secretary of Agriculture department Richard Lyng will meet with representative from major texture exporting society today, and the field of subsidised wheat to the Soviet Unification will in all likelihood be discussed, an aide to Lyng allege. Today ' s merging, lay to commence at 1500 EST (2000 universal time ), was schedule at the postulation of the exporter, the aide de camp suppose. "" The EEP (export sweetening program) is pretty obviously unmatchable of the things they (the exporter) want to speak about, but they haven ' t any docket as far as I eff, "" Lyng ' s aide de camp said. Individual manufacture exportation official have meet sporadically with Lyng to discuss farm policy and the exportation position. Whether this meeting will prompt any Atomic number 92. Atomic number 16. action at law on the yield of whether Russian capital will be offered exportation bonus pale yellow is unsealed, the aide said. "" One don ' t know what they ' ll tell united states of america that we don ' t already knwo, but we ' ll hear what they have to tell, "" Lyng ' s auxiliary sound out. The department of agriculture functionary said that as far as he know there has been no further activeness on offer the Soviet Union straw under the EEP.",1
"HONDURAS AUTHORIZED TO BUY PL 480 COMMODITIES Honduras has been authorize to bribe about 75, 000 tonnes of U. Southward. pale yellow, about 15, 000 mt of Atomic number 92. S. edible corn, and about 6, 000 t of U. Reciprocal ohm. tallow under an exist PL 480 accord, the Uranium. Second. Agriculture Section suppose. The section said it english hawthorn buy the straw, valued at 8. phoebe mln dlrs, the maize, esteem at i. 5 mln, and the tallow, valued at 2. 0 mln dlrs, between March two dozen and Aug xxxi, 1987, and ship it from U. S. port and / or Canadian transshipment point by this Sep 30. The purchase dominance address the entire quantity provided under the agreement, sign on Mar 11.",1
"NEW ZEALAND MAY bargain U. Southward. pale yellow - - USDA New Zealand may need about one hundred, 000 tonnes of straw this year, which would normally come up from Commonwealth of australia, but may be from the United States, the Uracil. S. Agriculture department Department read. In its report on Exportation Market for Uracil. Reciprocal ohm. Grains, the section sound out with the deregulating of the New Zealand Wheat Panel, which normally import wheat berry from Commonwealth of australia, there is the possible action of wheat purchases from the joined land since the shipping price between New Zealand and the Eastern Seacoast of Australia and the Western united states Sea coast of the United States are about adequate.",1
"gallic 1986 / lxxxvii SOFT pale yellow EXPORTS FALL Export of French easygoing wheat berry for the menstruum July ace, 1986, to March 1, 1987, return 27. 6 percentage to 8. 21 mln metric ton from 11. 34 mln tonnes in the same 1985 / 86 period, the internal cereals office ONIC said quoting custom number. Of this entire, exports to non - common market land tot up 3. 76 mln tonnes, thirty four pct down on five. seventy mln, and exports to EC country quatern. 45 mln metric ton, 21. unity pct down on a previous 5. lxiv mln. Main european community goal were Italy with two mln tonne versus one. niner mln, Belgique d, 000 mt (matchless mln ), Netherlands five hundred, 000 (600, 000 ), Rebecca west Germany d, 000 (800, 000 ), Espana 300, 000 (zero ), Britain 300, 000 (700, 000 ), Greece 200, 000 (ccc, 000 ), and Republic of ireland century, 000 (two hundred, 000 ). In flour, exports totalled 980, 000 mt, up 6. 5 percent on a late 920, 000 t. Exports of lemon yellow totalled iv. xi mln metric ton, 37. quaternary pct up on a previous two. 99 mln. Exports to non - eec country were 190, 000 t against cxl, 000 and to eec nation ternary. 92 mln tonnes against two. 84 mln. Main EC desinations were Holland 900, 000 (600, 000 ), Belgium 800, 000 (one mln ), Uk 700, 000 (five hundred, 000 ), West Germany cd, 000 (same ), Italia ccc, 000 (200, 000) and Greece 300, 000 (zero ).",1
"Uranium. K. GRAIN / POTATO future VOLUME DOWN IN feb Traded volumes for Uracil. G. Grain and potato time to come in February were down on the premature calendar month while pigmeat and pig johnny cash settlement futures were higher, prescribed figure register. Combined wheat and barley futurity trade decline to 892, 700 tonnes from i. 19 mln in January, and the value fell to 97 mln stg from 129 mln, Grain and Provender Trade Connexion (GAFTA) figures show. A total of 984, 960 tonnes were registered for primary craw potato futures in February valued at 157 mln stg, versus 992, 760 and 164 mln stg in Jan. Soymeal future tense trade tot seventy six, 340 tonne against 90, 680 in January, and value declined to ball club mln stg from tenner mln. Ix pigmeat contracts were traded in February, vi more than in the previous calendar month, representing 450 carcass against 150, measure at 29, 347 stg against ennead, 847 stg. Pig it hard currency closure future get a line 201 contract trade in, against 19 in January, and the value rose to 659, 864 stg from 119, 610 stg.",1
